old_product_id_to_delete,old_offer_id,correct_existing_product_id_to_keep,correct_offer_id,title,evidence,preview_status
online:pt:BR:ONI-2283614-42,ONI-2283614-42,online:pt:BR:ONI-2283614-42,ONI-2283614-42,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-2283614-43,ONI-2283614-43,online:pt:BR:ONI-2283614-43,ONI-2283614-43,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-2283614-44,ONI-2283614-44,online:pt:BR:ONI-2283614-44,ONI-2283614-44,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-34,ONI-6772830-34,online:pt:BR:ONI-6772830-34,ONI-6772830-34,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-35,ONI-6772830-35,online:pt:BR:ONI-6772830-35,ONI-6772830-35,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-36,ONI-6772830-36,online:pt:BR:ONI-6772830-36,ONI-6772830-36,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-37,ONI-6772830-37,online:pt:BR:ONI-6772830-37,ONI-6772830-37,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-38,ONI-6772830-38,online:pt:BR:ONI-6772830-38,ONI-6772830-38,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-39,ONI-6772830-39,online:pt:BR:ONI-6772830-39,ONI-6772830-39,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-40,ONI-6772830-40,online:pt:BR:ONI-6772830-40,ONI-6772830-40,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-41,ONI-6772830-41,online:pt:BR:ONI-6772830-41,ONI-6772830-41,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-42,ONI-6772830-42,online:pt:BR:ONI-6772830-42,ONI-6772830-42,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-43,ONI-6772830-43,online:pt:BR:ONI-6772830-43,ONI-6772830-43,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-6772830-44,ONI-6772830-44,online:pt:BR:ONI-6772830-44,ONI-6772830-44,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-34,ONI-7270110-34,online:pt:BR:ONI-7270110-34,ONI-7270110-34,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-35,ONI-7270110-35,online:pt:BR:ONI-7270110-35,ONI-7270110-35,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-36,ONI-7270110-36,online:pt:BR:ONI-7270110-36,ONI-7270110-36,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-37,ONI-7270110-37,online:pt:BR:ONI-7270110-37,ONI-7270110-37,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-38,ONI-7270110-38,online:pt:BR:ONI-7270110-38,ONI-7270110-38,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-39,ONI-7270110-39,online:pt:BR:ONI-7270110-39,ONI-7270110-39,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-40,ONI-7270110-40,online:pt:BR:ONI-7270110-40,ONI-7270110-40,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-41,ONI-7270110-41,online:pt:BR:ONI-7270110-41,ONI-7270110-41,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-42,ONI-7270110-42,online:pt:BR:ONI-7270110-42,ONI-7270110-42,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-43,ONI-7270110-43,online:pt:BR:ONI-7270110-43,ONI-7270110-43,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-7270110-44,ONI-7270110-44,online:pt:BR:ONI-7270110-44,ONI-7270110-44,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-34,ONI-8676190-34,online:pt:BR:ONI-8676190-34,ONI-8676190-34,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-35,ONI-8676190-35,online:pt:BR:ONI-8676190-35,ONI-8676190-35,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-36,ONI-8676190-36,online:pt:BR:ONI-8676190-36,ONI-8676190-36,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-37,ONI-8676190-37,online:pt:BR:ONI-8676190-37,ONI-8676190-37,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-38,ONI-8676190-38,online:pt:BR:ONI-8676190-38,ONI-8676190-38,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-39,ONI-8676190-39,online:pt:BR:ONI-8676190-39,ONI-8676190-39,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-40,ONI-8676190-40,online:pt:BR:ONI-8676190-40,ONI-8676190-40,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-41,ONI-8676190-41,online:pt:BR:ONI-8676190-41,ONI-8676190-41,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-415,ONI-8676190-415,online:pt:BR:ONI-8676190-415,ONI-8676190-415,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-425,ONI-8676190-425,online:pt:BR:ONI-8676190-425,ONI-8676190-425,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-43,ONI-8676190-43,online:pt:BR:ONI-8676190-43,ONI-8676190-43,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONI-8676190-44,ONI-8676190-44,online:pt:BR:ONI-8676190-44,ONI-8676190-44,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-34,ONR-2140254-34,online:pt:BR:ONR-2140254-34,ONR-2140254-34,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-35,ONR-2140254-35,online:pt:BR:ONR-2140254-35,ONR-2140254-35,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-36,ONR-2140254-36,online:pt:BR:ONR-2140254-36,ONR-2140254-36,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-37,ONR-2140254-37,online:pt:BR:ONR-2140254-37,ONR-2140254-37,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-38,ONR-2140254-38,online:pt:BR:ONR-2140254-38,ONR-2140254-38,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-39,ONR-2140254-39,online:pt:BR:ONR-2140254-39,ONR-2140254-39,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-40,ONR-2140254-40,online:pt:BR:ONR-2140254-40,ONR-2140254-40,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-41,ONR-2140254-41,online:pt:BR:ONR-2140254-41,ONR-2140254-41,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-42,ONR-2140254-42,online:pt:BR:ONR-2140254-42,ONR-2140254-42,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-43,ONR-2140254-43,online:pt:BR:ONR-2140254-43,ONR-2140254-43,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-44,ONR-2140254-44,online:pt:BR:ONR-2140254-44,ONR-2140254-44,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ONR-2140254-45,ONR-2140254-45,online:pt:BR:ONR-2140254-45,ONR-2140254-45,Tênis On Running Cloudtilt 'Black Ivory' Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-35,OXV-0587614-35,online:pt:BR:OXV-0587614-35,OXV-0587614-35,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-355,OXV-0587614-355,online:pt:BR:OXV-0587614-355,OXV-0587614-355,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-36,OXV-0587614-36,online:pt:BR:OXV-0587614-36,OXV-0587614-36,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-37,OXV-0587614-37,online:pt:BR:OXV-0587614-37,OXV-0587614-37,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-375,OXV-0587614-375,online:pt:BR:OXV-0587614-375,OXV-0587614-375,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-38,OXV-0587614-38,online:pt:BR:OXV-0587614-38,OXV-0587614-38,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-39,OXV-0587614-39,online:pt:BR:OXV-0587614-39,OXV-0587614-39,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-395,OXV-0587614-395,online:pt:BR:OXV-0587614-395,OXV-0587614-395,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-40,OXV-0587614-40,online:pt:BR:OXV-0587614-40,OXV-0587614-40,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-405,OXV-0587614-405,online:pt:BR:OXV-0587614-405,OXV-0587614-405,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-415,OXV-0587614-415,online:pt:BR:OXV-0587614-415,OXV-0587614-415,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-42,OXV-0587614-42,online:pt:BR:OXV-0587614-42,OXV-0587614-42,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-425,OXV-0587614-425,online:pt:BR:OXV-0587614-425,OXV-0587614-425,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-43,OXV-0587614-43,online:pt:BR:OXV-0587614-43,OXV-0587614-43,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-435,OXV-0587614-435,online:pt:BR:OXV-0587614-435,OXV-0587614-435,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-0587614-44,OXV-0587614-44,online:pt:BR:OXV-0587614-44,OXV-0587614-44,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-35,OXV-2368606-35,online:pt:BR:OXV-2368606-35,OXV-2368606-35,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-355,OXV-2368606-355,online:pt:BR:OXV-2368606-355,OXV-2368606-355,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-36,OXV-2368606-36,online:pt:BR:OXV-2368606-36,OXV-2368606-36,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-37,OXV-2368606-37,online:pt:BR:OXV-2368606-37,OXV-2368606-37,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-375,OXV-2368606-375,online:pt:BR:OXV-2368606-375,OXV-2368606-375,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-38,OXV-2368606-38,online:pt:BR:OXV-2368606-38,OXV-2368606-38,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-39,OXV-2368606-39,online:pt:BR:OXV-2368606-39,OXV-2368606-39,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-395,OXV-2368606-395,online:pt:BR:OXV-2368606-395,OXV-2368606-395,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-40,OXV-2368606-40,online:pt:BR:OXV-2368606-40,OXV-2368606-40,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2368606-405,OXV-2368606-405,online:pt:BR:OXV-2368606-405,OXV-2368606-405,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2733022-35,OXV-2733022-35,online:pt:BR:OXV-2733022-35,OXV-2733022-35,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Green,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-2733022-355,OXV-2733022-355,online:pt:BR:OXV-2733022-355,OXV-2733022-355,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Green,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
