product_id,offer_id,title,brand,current_googleProductCategory,current_productTypes,suggested_googleProductCategory,suggested_productTypes,evidence,selected_for_apply
online:pt:BR:MR530AA-41,MR530AA-41,Tenis New Balance 530 Beige Angora Creme,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:MR530AA-42,MR530AA-42,Tenis New Balance 530 Beige Angora Creme,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:MR530AA-43,MR530AA-43,Tenis New Balance 530 Beige Angora Creme,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:MR530AA-44,MR530AA-44,Tenis New Balance 530 Beige Angora Creme,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:U9060EEG,U9060EEG,Tenis New Balance 9060 Driftwood Castlerock Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DN1635-100-1,DN1635-100-1,Tenis Nike Air Jordan 1 Low SE Craft Inside Out White Phantom Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DN1635-100-2,DN1635-100-2,Tenis Nike Air Jordan 1 Low SE Craft Inside Out White Phantom Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DN1635-100-3,DN1635-100-3,Tenis Nike Air Jordan 1 Low SE Craft Inside Out White Phantom Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DN1635-100-4,DN1635-100-4,Tenis Nike Air Jordan 1 Low SE Craft Inside Out White Phantom Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DN1635-100-5,DN1635-100-5,Tenis Nike Air Jordan 1 Low SE Craft Inside Out White Phantom Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DN1635-100-6,DN1635-100-6,Tenis Nike Air Jordan 1 Low SE Craft Inside Out White Phantom Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DN1635-100-7,DN1635-100-7,Tenis Nike Air Jordan 1 Low SE Craft Inside Out White Phantom Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-37,FD9711-602-37,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-38,FD9711-602-38,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-39,FD9711-602-39,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-40,FD9711-602-40,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-41,FD9711-602-41,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-42,FD9711-602-42,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-43,FD9711-602-43,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-44,FD9711-602-44,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-45,FD9711-602-45,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD9711-602-46,FD9711-602-46,Tenis Nike Air Zoom Vomero 5 Doernbecher 2023 Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:VN000E3QBX9,VN000E3QBX9,Tenis Vans Knu Skool MTE-1 LX Imran Potato Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:VN000E3QBX9-1,VN000E3QBX9-1,Tenis Vans Knu Skool MTE-1 LX Imran Potato Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:KI6669-34,KI6669-34,Tenis adidas Samba OG Crystal Linen Ivory Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:KI6669-35,KI6669-35,Tenis adidas Samba OG Crystal Linen Ivory Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:KI6669-36,KI6669-36,Tenis adidas Samba OG Crystal Linen Ivory Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:KI6669-37,KI6669-37,Tenis adidas Samba OG Crystal Linen Ivory Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:KI6669-38,KI6669-38,Tenis adidas Samba OG Crystal Linen Ivory Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:KI6669-39,KI6669-39,Tenis adidas Samba OG Crystal Linen Ivory Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:KI6669-40,KI6669-40,Tenis adidas Samba OG Crystal Linen Ivory Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:1203B011-100-37,1203B011-100-37,Tênis ASICS Marvel vs. Capcom x Kith x ASICS Gel Kayano 14 Ryu Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:1203B011-100-38,1203B011-100-38,Tênis ASICS Marvel vs. Capcom x Kith x ASICS Gel Kayano 14 Ryu Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:1203B011-100-39,1203B011-100-39,Tênis ASICS Marvel vs. Capcom x Kith x ASICS Gel Kayano 14 Ryu Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:1203B011-100-40,1203B011-100-40,Tênis ASICS Marvel vs. Capcom x Kith x ASICS Gel Kayano 14 Ryu Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:1203B011-100-41,1203B011-100-41,Tênis ASICS Marvel vs. Capcom x Kith x ASICS Gel Kayano 14 Ryu Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:1203B011-100-42,1203B011-100-42,Tênis ASICS Marvel vs. Capcom x Kith x ASICS Gel Kayano 14 Ryu Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:1203B011-100-43,1203B011-100-43,Tênis ASICS Marvel vs. Capcom x Kith x ASICS Gel Kayano 14 Ryu Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:1203B011-100-44,1203B011-100-44,Tênis ASICS Marvel vs. Capcom x Kith x ASICS Gel Kayano 14 Ryu Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-1,JQ9231-1,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-2,JQ9231-2,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-3,JQ9231-3,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-4,JQ9231-4,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-5,JQ9231-5,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-6,JQ9231-6,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-7,JQ9231-7,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-8,JQ9231-8,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9231-9,JQ9231-9,Tênis Adidas Ballerina Bad Bunny Black Chalk Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-1,JQ9230-1,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-2,JQ9230-2,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-3,JQ9230-3,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-4,JQ9230-4,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-5,JQ9230-5,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-6,JQ9230-6,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-7,JQ9230-7,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-8,JQ9230-8,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JQ9230-9,JQ9230-9,Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0073-1,JI0073-1,Tênis Adidas Gazelle R Disney Pixar Toy Story Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0073-2,JI0073-2,Tênis Adidas Gazelle R Disney Pixar Toy Story Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0073-3,JI0073-3,Tênis Adidas Gazelle R Disney Pixar Toy Story Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0073-4,JI0073-4,Tênis Adidas Gazelle R Disney Pixar Toy Story Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0073-5,JI0073-5,Tênis Adidas Gazelle R Disney Pixar Toy Story Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0073-6,JI0073-6,Tênis Adidas Gazelle R Disney Pixar Toy Story Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-1,JH5439-1,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-10,JH5439-10,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-11,JH5439-11,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-2,JH5439-2,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-3,JH5439-3,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-4,JH5439-4,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-5,JH5439-5,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-6,JH5439-6,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-7,JH5439-7,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-8,JH5439-8,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JH5439-9,JH5439-9,Tênis Adidas Handball Spezial Bordô,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IF6490-1,IF6490-1,Tênis Adidas Handball Spezial Earth Strata Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IF6490-2,IF6490-2,Tênis Adidas Handball Spezial Earth Strata Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IF6490-3,IF6490-3,Tênis Adidas Handball Spezial Earth Strata Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IF6490-4,IF6490-4,Tênis Adidas Handball Spezial Earth Strata Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IF6490-5,IF6490-5,Tênis Adidas Handball Spezial Earth Strata Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IF6490-6,IF6490-6,Tênis Adidas Handball Spezial Earth Strata Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IF6490-7,IF6490-7,Tênis Adidas Handball Spezial Earth Strata Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387110,43774078387110,Tênis Adidas Handball Spezial Preloved Brown Orange Tint Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387120,43774078387120,Tênis Adidas Handball Spezial Preloved Brown Orange Tint Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387130,43774078387130,Tênis Adidas Handball Spezial Preloved Brown Orange Tint Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387140,43774078387140,Tênis Adidas Handball Spezial Preloved Brown Orange Tint Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387150,43774078387150,Tênis Adidas Handball Spezial Preloved Brown Orange Tint Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387160,43774078387160,Tênis Adidas Handball Spezial Preloved Brown Orange Tint Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387170,43774078387170,Tênis Adidas Handball Spezial Preloved Brown Orange Tint Gum Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0189-1,JI0189-1,Tênis Adidas SL 72 OG Leopard Print Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0189-2,JI0189-2,Tênis Adidas SL 72 OG Leopard Print Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0189-3,JI0189-3,Tênis Adidas SL 72 OG Leopard Print Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0189-4,JI0189-4,Tênis Adidas SL 72 OG Leopard Print Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0189-5,JI0189-5,Tênis Adidas SL 72 OG Leopard Print Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JI0189-6,JI0189-6,Tênis Adidas SL 72 OG Leopard Print Laranja,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR1639-1,JR1639-1,Tênis Adidas SL 72 Og Court Green Cow Print Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR1639-2,JR1639-2,Tênis Adidas SL 72 Og Court Green Cow Print Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR1639-3,JR1639-3,Tênis Adidas SL 72 Og Court Green Cow Print Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR1639-4,JR1639-4,Tênis Adidas SL 72 Og Court Green Cow Print Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR1639-5,JR1639-5,Tênis Adidas SL 72 Og Court Green Cow Print Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR4482-34,JR4482-34,Tênis Adidas Samba Jane Chalk White Wonder Quartz Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR4482-35,JR4482-35,Tênis Adidas Samba Jane Chalk White Wonder Quartz Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR4482-36,JR4482-36,Tênis Adidas Samba Jane Chalk White Wonder Quartz Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR4482-37,JR4482-37,Tênis Adidas Samba Jane Chalk White Wonder Quartz Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR4482-38,JR4482-38,Tênis Adidas Samba Jane Chalk White Wonder Quartz Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:JR4482-39,JR4482-39,Tênis Adidas Samba Jane Chalk White Wonder Quartz Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387680,43774078387680,Tênis Adidas Samba Jane White Blue Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078387690,43774078387690,Tênis Adidas Samba Jane White Blue Gum Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
