priority,product_id,offer_id,reconciliation_offer_id,channel,title,action,reason,has_online_counterpart,has_local_counterpart,matches_shopify_sku,matches_shopify_variant_id,approval_status
P1,local:pt:BR:LIA_AV3595-004-41,LIA_AV3595-004-41,AV3595-004-41,local,Tênis Nike Shox TL Sunrise Gradient Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3595-004-42,LIA_AV3595-004-42,AV3595-004-42,local,Tênis Nike Shox TL Sunrise Gradient Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3595-004-43,LIA_AV3595-004-43,AV3595-004-43,local,Tênis Nike Shox TL Sunrise Gradient Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3595-004-44,LIA_AV3595-004-44,AV3595-004-44,local,Tênis Nike Shox TL Sunrise Gradient Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CN0151-002-37,LIA_CN0151-002-37,CN0151-002-37,local,Tênis Nike Shox TL Black Dynamic Yellow Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CN0151-002-38,LIA_CN0151-002-38,CN0151-002-38,local,Tênis Nike Shox TL Black Dynamic Yellow Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CN0151-002-39,LIA_CN0151-002-39,CN0151-002-39,local,Tênis Nike Shox TL Black Dynamic Yellow Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CN0151-002-40,LIA_CN0151-002-40,CN0151-002-40,local,Tênis Nike Shox TL Black Dynamic Yellow Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CN0151-002-41,LIA_CN0151-002-41,CN0151-002-41,local,Tênis Nike Shox TL Black Dynamic Yellow Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CN0151-002-42,LIA_CN0151-002-42,CN0151-002-42,local,Tênis Nike Shox TL Black Dynamic Yellow Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CN0151-002-43,LIA_CN0151-002-43,CN0151-002-43,local,Tênis Nike Shox TL Black Dynamic Yellow Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CN0151-002-44,LIA_CN0151-002-44,CN0151-002-44,local,Tênis Nike Shox TL Black Dynamic Yellow Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-34,LIA_DD0587-002-34,DD0587-002-34,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-35,LIA_DD0587-002-35,DD0587-002-35,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-36,LIA_DD0587-002-36,DD0587-002-36,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-37,LIA_DD0587-002-37,DD0587-002-37,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-38,LIA_DD0587-002-38,DD0587-002-38,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-39,LIA_DD0587-002-39,DD0587-002-39,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-40,LIA_DD0587-002-40,DD0587-002-40,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-41,LIA_DD0587-002-41,DD0587-002-41,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-42,LIA_DD0587-002-42,DD0587-002-42,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-43,LIA_DD0587-002-43,DD0587-002-43,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DD0587-002-44,LIA_DD0587-002-44,DD0587-002-44,local,Tênis Jordan 5 Retro Wolf Grey (2026) Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-34,LIA_FQ8138-600-34,FQ8138-600-34,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-35,LIA_FQ8138-600-35,FQ8138-600-35,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-36,LIA_FQ8138-600-36,FQ8138-600-36,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-37,LIA_FQ8138-600-37,FQ8138-600-37,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-38,LIA_FQ8138-600-38,FQ8138-600-38,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-39,LIA_FQ8138-600-39,FQ8138-600-39,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-40,LIA_FQ8138-600-40,FQ8138-600-40,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-41,LIA_FQ8138-600-41,FQ8138-600-41,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-42,LIA_FQ8138-600-42,FQ8138-600-42,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-43,LIA_FQ8138-600-43,FQ8138-600-43,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-44,LIA_FQ8138-600-44,FQ8138-600-44,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-45,LIA_FQ8138-600-45,FQ8138-600-45,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FQ8138-600-46,LIA_FQ8138-600-46,FQ8138-600-46,local,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-34,LIA_FV5029-500-34,FV5029-500-34,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-35,LIA_FV5029-500-35,FV5029-500-35,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-36,LIA_FV5029-500-36,FV5029-500-36,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-37,LIA_FV5029-500-37,FV5029-500-37,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-38,LIA_FV5029-500-38,FV5029-500-38,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-39,LIA_FV5029-500-39,FV5029-500-39,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-40,LIA_FV5029-500-40,FV5029-500-40,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-41,LIA_FV5029-500-41,FV5029-500-41,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-42,LIA_FV5029-500-42,FV5029-500-42,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-43,LIA_FV5029-500-43,FV5029-500-43,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-44,LIA_FV5029-500-44,FV5029-500-44,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-45,LIA_FV5029-500-45,FV5029-500-45,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5029-500-46,LIA_FV5029-500-46,FV5029-500-46,local,Tênis Jordan 4 Retro Lakers Roxo,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-34,LIA_FV5104-100-34,FV5104-100-34,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-35,LIA_FV5104-100-35,FV5104-100-35,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-36,LIA_FV5104-100-36,FV5104-100-36,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-37,LIA_FV5104-100-37,FV5104-100-37,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-38,LIA_FV5104-100-38,FV5104-100-38,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-39,LIA_FV5104-100-39,FV5104-100-39,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-40,LIA_FV5104-100-40,FV5104-100-40,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-41,LIA_FV5104-100-41,FV5104-100-41,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-42,LIA_FV5104-100-42,FV5104-100-42,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-43,LIA_FV5104-100-43,FV5104-100-43,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-44,LIA_FV5104-100-44,FV5104-100-44,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-45,LIA_FV5104-100-45,FV5104-100-45,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FV5104-100-46,LIA_FV5104-100-46,FV5104-100-46,local,Tênis Jordan 11 Retro Low University Blue 2026 Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FZ5042-041-38,LIA_FZ5042-041-38,FZ5042-041-38,local,Tênis Nike Air Jordan 1 Low SE Repaired Denim Swoosh Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FZ5042-041-39,LIA_FZ5042-041-39,FZ5042-041-39,local,Tênis Nike Air Jordan 1 Low SE Repaired Denim Swoosh Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FZ5042-041-40,LIA_FZ5042-041-40,FZ5042-041-40,local,Tênis Nike Air Jordan 1 Low SE Repaired Denim Swoosh Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FZ5042-041-41,LIA_FZ5042-041-41,FZ5042-041-41,local,Tênis Nike Air Jordan 1 Low SE Repaired Denim Swoosh Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FZ5042-041-42,LIA_FZ5042-041-42,FZ5042-041-42,local,Tênis Nike Air Jordan 1 Low SE Repaired Denim Swoosh Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FZ5042-041-43,LIA_FZ5042-041-43,FZ5042-041-43,local,Tênis Nike Air Jordan 1 Low SE Repaired Denim Swoosh Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_FZ5042-041-44,LIA_FZ5042-041-44,FZ5042-041-44,local,Tênis Nike Air Jordan 1 Low SE Repaired Denim Swoosh Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-34,LIA_HM5973-300-34,HM5973-300-34,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-35,LIA_HM5973-300-35,HM5973-300-35,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-36,LIA_HM5973-300-36,HM5973-300-36,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-37,LIA_HM5973-300-37,HM5973-300-37,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-38,LIA_HM5973-300-38,HM5973-300-38,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-39,LIA_HM5973-300-39,HM5973-300-39,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-40,LIA_HM5973-300-40,HM5973-300-40,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-41,LIA_HM5973-300-41,HM5973-300-41,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-300-42,LIA_HM5973-300-42,HM5973-300-42,local,Tênis Nike Vomero Premium Barely Green Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-34,LIA_HM5973-606-34,HM5973-606-34,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-35,LIA_HM5973-606-35,HM5973-606-35,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-36,LIA_HM5973-606-36,HM5973-606-36,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-37,LIA_HM5973-606-37,HM5973-606-37,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-38,LIA_HM5973-606-38,HM5973-606-38,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-39,LIA_HM5973-606-39,HM5973-606-39,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-40,LIA_HM5973-606-40,HM5973-606-40,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-41,LIA_HM5973-606-41,HM5973-606-41,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-606-42,LIA_HM5973-606-42,HM5973-606-42,local,Tênis Nike Vomero Premium Pearl Pink Rosa,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-34,LIA_HM5973-801-34,HM5973-801-34,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-35,LIA_HM5973-801-35,HM5973-801-35,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-36,LIA_HM5973-801-36,HM5973-801-36,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-37,LIA_HM5973-801-37,HM5973-801-37,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-38,LIA_HM5973-801-38,HM5973-801-38,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-39,LIA_HM5973-801-39,HM5973-801-39,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-40,LIA_HM5973-801-40,HM5973-801-40,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-41,LIA_HM5973-801-41,HM5973-801-41,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM5973-801-42,LIA_HM5973-801-42,HM5973-801-42,local,Tênis Nike Vomero Premium Tangerine Tint Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_HM9612-010-34,LIA_HM9612-010-34,HM9612-010-34,local,Tênis Nike Shox TL Black Cave Stone Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
